ANNEE,ID_TMS,Type de mission,COD_MSN,Mission,COD_PGM,Programme,code action,action,code sous-action,sous action
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",24,Gestion équilibrée et durable des territoires,07,Indemnités compensatoires de handicaps naturels
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",24,Gestion équilibrée et durable des territoires,08,Mesures agro-environnementales et climatiques et agricultures biologiques
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",24,Gestion équilibrée et durable des territoires,09,Prime herbagère agro-environnementale
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",24,Gestion équilibrée et durable des territoires,10,Aides à la diversification des cultures dans l'assolemen
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",24,Gestion équilibrée et durable des territoires,11,Autres actions environnementales et pastoralisme
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",24,Gestion équilibrée et durable des territoires,12,Boisement des terres agricoles
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",24,Gestion équilibrée et durable des territoires,13,Actions d'expertise technique (eau et connaissance des sols)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",24,Gestion équilibrée et durable des territoires,14,Autres actions de soutien aux syndicats
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",24,Gestion équilibrée et durable des territoires,15,Animation et développement rural au niveau local
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",25,Protection sociale,16,Réglementation et sécurité au travail
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",25,Protection sociale,17,Incitation à l'emploi en agriculture et en milieu rural
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,01,ONF - Versement compensateur
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,02,ONF - Missions d'intérêt général
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,03,ONF - Autres subventions
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,04,Défense des forêts contre les incendies (DFCI)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,05,Restauration des terrains en montagne (RTM)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,06,Acquisition de forêt par l'Etat ou les collectivités territoriales
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,07,Classement et lutte phytosanitaire
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,08,Chablis
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,09,Centre national de la propriété forestière (CNPF)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,10,Etudes et recherche
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,11,Prêts bonifiés
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",26,Gestion durable de la forêt et développement de la filière bois,12,Fonds stratégique de la forêt et du bois (FSFB)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",27,Moyens de mise en oeuvre des politiques publiques et gestion des interventions,01,Institut français du cheval et de l'équitation (IFCE)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",27,Moyens de mise en oeuvre des politiques publiques et gestion des interventions,02,Agence de services et de paiement (ASP)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",27,Moyens de mise en oeuvre des politiques publiques et gestion des interventions,03,Office du développement agricole et rural de Corse (ODARC)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",27,Moyens de mise en oeuvre des politiques publiques et gestion des interventions,04,Agence Bio
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",27,Moyens de mise en oeuvre des politiques publiques et gestion des interventions,05,Institut national des appellations d'origine (INAO)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",27,Moyens de mise en oeuvre des politiques publiques et gestion des interventions,06,France AgriMer
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",149,"Compétitivité et durabilité de l'agriculture, de l'agroalimentaire, de la forêt, de la pêche et de l'aquaculture",27,Moyens de mise en oeuvre des politiques publiques et gestion des interventions,07,Office de développement de l'économie agricole d'outre-mer (ODEADOM)
